Date,GOLD_Close,GOLD_High,GOLD_Low,GOLD_Open,GOLD_Volume,DX-Y.NYB,^GSPC,^IXIC,^VIX,BTC-USD,ETH-USD,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI_14,Gold_DX-Y.NYB_Ratio,Corr_DX-Y.NYB_24h,Gold_BTC-USD_Ratio,Corr_BTC-USD_24h,Gold_^GSPC_Ratio,Corr_^GSPC_24h,Gold_^IXIC_Ratio,Corr_^IXIC_24h,Gold_^VIX_Ratio,Corr_^VIX_24h,Gold_ETH-USD_Ratio,Corr_ETH-USD_24h,Return,Lag_Return_1h,Lag_Return_6h,MA_diff,vol_24h,momentum_ok,ATR_14,ATR,Hour,DayOfWeek,Hour_Sin,Hour_Cos,Volatility_20,Momentum_10,Close,Open,High,Low,buy_prob,equity,strategy_ret
2025-08-25 10:00:00+00:00,3410.300048828125,3412.60009765625,3409.0,3411.60009765625,3014.0,97.98799896240234,6466.35009765625,21487.224609375,15.1899995803833,110970.5859375,4545.51025390625,3411.4349975585938,3395.902946920956,3409.906990608629,3403.885117005029,6.021873603599943,7.17099904607255,40.86984827898551,34.830728199148375,-0.9863468401030377,0.03051901337061596,0.4638681112721901,0.5275928531757456,0.9730443571809954,0.15877341814389515,0.9663927184328164,226.53386469935748,-0.9407003359467603,0.7400406617085102,0.9383060998144906,0.0006746396020249623,-0.0004983732547273467,0.0009386388819627722,15.532050637637894,0.0028642790083318686,1,4.764247349330357,4.764247349330357,10,0,0.49999999999999994,-0.8660254037844387,0.0030919143067197493,-0.0009662961673445603,3410.300048828125,3411.60009765625,3412.60009765625,3409.0,0.5537695189687027,9999.736472449273,-0.0003957249878794311
2025-08-25 11:00:00+00:00,3415.699951171875,3416.5,3409.89990234375,3410.10009765625,4177.0,97.86399841308594,6466.35009765625,21487.224609375,15.050000190734863,111212.9140625,4595.279296875,3413.15,3396.314292689732,3409.967461103936,3404.3602971400733,5.607163963862604,6.858232029630561,39.60690724053271,34.80324207969429,-0.9823051817663516,0.030731567469138327,0.4384704055989482,0.527391804855056,0.9676261036015099,0.15871291480520164,0.9597144852038471,224.50955515546897,-0.9190419542670571,0.750256815699994,0.919109564716609,-0.0003810671798896159,0.0006746396020249623,-0.000644726967572673,16.835707310267935,0.0028700241473061552,1,4.757114955357143,4.757114955357143,11,0,0.258819045102521,-0.9659258262890682,0.0030391004424564945,5.863498611446971e-05,3415.699951171875,3410.10009765625,3416.5,3409.89990234375,0.5311885219140502,10014.515277904156,0.0014779194927387884
2025-08-25 12:00:00+00:00,3409.0,3416.39990234375,3408.60009765625,3415.699951171875,5935.0,97.89900207519533,6466.35009765625,21487.224609375,15.100000381469728,111600.2265625,4644.5009765625,3412.9699951171874,3396.852783203125,3410.8493826528497,3405.200271512799,5.649111140050536,6.616407851714557,46.51734797369108,34.902517846442706,-0.9775584960800627,0.030713159348133543,0.390118033434551,0.5282268821803165,0.9602031748976187,0.1589642223817694,0.95038999614408,226.9568044954381,-0.8815025862543943,0.7433062781393861,0.8882939714263202,0.0015834097488300891,-0.0003810671798896159,-0.00043983111745027337,16.11721191406241,0.0028784746125449447,1,5.021414620535714,5.021414620535714,12,0,1.2246467991473532e-16,-1.0,0.0009904073638275024,0.0023181824727265266,3409.0,3415.699951171875,3416.39990234375,3408.60009765625,0.5311885219140502,9997.097331012154,-0.001739270090329148
2025-08-25 13:00:00+00:00,3415.300048828125,3416.5,3406.300048828125,3409.10009765625,11075.0,97.87000274658205,6466.35009765625,21487.224609375,14.729999542236328,111466.3203125,4630.26806640625,3412.8,3397.1810863597975,3410.5648622447193,3405.481732882222,5.083129362497402,6.309752153871127,45.06012330572289,34.82160111649306,-0.968796987717519,0.03054653296864779,0.37608606113680576,0.5271907565343664,0.9417826848402717,0.1586524114665081,0.9279453257975767,225.76158368563102,-0.8323244337075681,0.7339862812392697,0.8541181920406777,-0.0019615163122206347,0.0015834097488300891,0.001290781956181819,15.618913640202663,0.002914007699251129,1,5.092825753348214,5.092825753348214,13,0,-0.2588190451025208,-0.9659258262890683,0.0009845701555335183,-0.0001172940561988689,3415.300048828125,3409.10009765625,3416.5,3406.300048828125,0.5535106192923274,10013.459879057964,0.001636729893091271
2025-08-25 14:00:00+00:00,3418.699951171875,3420.0,3413.800048828125,3415.300048828125,11836.0,97.96600341796876,6455.47998046875,21502.693359375,14.4399995803833,112205.3046875,4653.79345703125,3412.8,3397.6579011615954,3411.29335248832,3406.2090155448814,5.084336943438757,6.064669111784654,50.43493952244224,34.89629051749978,-0.9623563684416705,0.030639748753284155,0.397129205195121,0.5281650385842058,0.8871156414499424,0.1589456112139234,0.8625046884001365,231.86015985970286,-0.721102700672166,0.7376030933513852,0.7519359547995262,0.0018480636046127596,-0.0019615163122206347,-0.0006738490010319564,15.142098838404763,0.002888102727544891,1,5.485682896205357,5.485682896205357,14,0,-0.4999999999999997,-0.8660254037844388,0.0010553120387588987,0.0007911712754533617,3418.699951171875,3415.300048828125,3420.0,3413.800048828125,0.5537695189687027,10022.169174664787,0.0008697588757544672
2025-08-25 15:00:00+00:00,3418.89990234375,3421.5,3416.39990234375,3418.60009765625,6383.0,98.10199737548828,6463.669921875,21558.431640625,14.31999969482422,112189.828125,4611.04248046875,3412.775,3398.1974409054487,3412.4328292088667,3407.1342700357695,5.298559173097146,5.911447124047153,59.64101750026001,34.89679921463373,-0.6672657139625715,0.03046825603025788,0.6128734606307257,0.529581063145533,-0.21852305403218733,0.1589893830523882,-0.027742213958569552,236.7520810443386,-0.1839927471044683,0.7346050018627167,0.3362861630950554,0.0009954915512961904,0.0018480636046127596,-0.0004983732547273467,14.577559094551361,0.0028343063918958972,1,5.449968610491071,5.449968610491071,15,0,-0.7071067811865471,-0.7071067811865479,0.0010474569905165006,0.002433746500643874,3418.89990234375,3418.60009765625,3421.5,3416.39990234375,0.5537695189687027,10023.224573510977,0.00010530642895734132
2025-08-25 16:00:00+00:00,3418.60009765625,3419.199951171875,3416.300048828125,3419.0,3663.0,98.1750030517578,6463.77978515625,21557.2421875,14.270000457763672,112568.9375,4602.38330078125,3412.825,3398.7150024414063,3413.42776353731,3408.0057983548795,5.42196518243054,5.8135507357238305,63.05857618005412,34.85046170082511,-0.38762981031210864,0.03047424137716335,0.5105427168564063,0.5289409799180241,-0.10362095272278127,0.15858759854779836,0.4519413376785345,238.74999825179586,-0.23182494675179757,0.7414592072887277,0.3359814207105249,5.848748785530766e-05,0.0009954915512961904,0.0006746396020249623,14.109997558593477,0.0010824408063815748,1,5.264264787946429,5.264264787946429,16,0,-0.8660254037844385,-0.5000000000000004,0.0010438124830842962,0.0029334976932366974,3418.60009765625,3419.0,3419.199951171875,3416.300048828125,0.5654996273482957,10022.432702215514,-7.900364694568562e-05
2025-08-25 17:00:00+00:00,3415.5,3419.39990234375,3415.300048828125,3418.699951171875,4448.0,98.23999786376952,6460.31005859375,21537.205078125,14.369999885559082,112516.5625,4594.9140625,3412.870007324219,3399.2000047637193,3414.223507247916,3408.7905612660925,5.43294598182365,5.737429784943794,61.16523264358008,34.821492145196515,-0.19257328942066315,0.03036894700774998,0.5199090916239882,0.528885607381979,-0.12188686266996984,0.15858244147938236,0.5248357187668723,239.56552121599802,-0.2575837499653069,0.7427890886609124,0.2500009836465115,-8.769039634493048e-05,5.848748785530766e-05,-0.0003810671798896159,13.670002560499597,0.0009944490954597856,1,5.142839704241071,5.142839704241071,17,0,-0.9659258262890683,-0.25881904510252063,0.0010439412722883519,0.0015527638216115136,3415.5,3418.699951171875,3419.39990234375,3415.300048828125,0.5654996273482957,10014.251750353429,-0.0008162640852930059
2025-08-25 18:00:00+00:00,3415.39990234375,3418.10009765625,3414.60009765625,3415.60009765625,2194.0,98.43000030517578,6455.77001953125,21523.61328125,14.4399995803833,112390.84375,4574.20849609375,3412.720007324219,3399.5880998883927,3414.419890748237,3409.2875567278634,5.1323340203734915,5.616410632029734,53.527853349648936,34.766898149789704,-0.09482708778391176,0.03035553099127046,0.5103101642436971,0.5286897949202984,-0.1319724990680045,0.15858603693516904,0.6469319285463104,237.68267411015594,-0.26849355986346457,0.7433218453145458,0.21126622601826187,-0.0009068324950833873,-8.769039634493048e-05,0.0015834097488300891,13.131907435826179,0.0009996574782413937,1,5.149972098214286,5.149972098214286,18,0,-1.0,-1.8369701987210297e-16,0.0010622751904546528,0.0013192612137202797,3415.39990234375,3415.60009765625,3418.10009765625,3414.60009765625,0.5537695189687027,10013.723406608693,-5.275918340252872e-05
2025-08-25 19:00:00+00:00,3410.60009765625,3415.89990234375,3410.10009765625,3415.39990234375,4023.0,98.4980010986328,6451.0498046875,21507.146484375,14.84000015258789,110787.1953125,4435.8974609375,3412.834997558594,3399.955816224564,3414.570661762931,3409.7403230697805,4.830338693150679,5.459196244253922,56.41025641025641,34.698769599916965,0.10629747176568903,0.03038859562208527,0.42890872563905463,0.5290460924119492,-0.4253320899429916,0.15868153073159283,0.6199255629890558,236.5235458003086,-0.26272099550990646,0.7466646754864065,0.10742930140668451,-2.9306882228130604e-05,-0.0009068324950833873,-0.0019615163122206347,12.879181334029909,0.00096977967786074,1,5.092825753348214,5.092825753348214,19,0,-0.9659258262890684,0.2588190451025203,0.000998949524911964,0.001789180602546736,3410.60009765625,3415.39990234375,3415.89990234375,3410.10009765625,0.5537695189687027,10001.31957071856,-0.0012386836930153855
2025-08-25 20:00:00+00:00,3410.699951171875,3411.10009765625,3409.60009765625,3410.699951171875,1795.0,98.44000244140624,6439.4501953125,21445.1015625,14.789999961853027,109806.3515625,4375.5458984375,3412.620007324219,3400.1977317116475,3413.9598057465187,3409.804010076186,4.155795670332736,5.198516129469685,52.00969641001962,34.62608438323897,0.06301592776170654,0.030785147038300417,0.3834848810210279,0.5286891592710213,-0.2663942150568021,0.15857985159183724,0.5842712546514948,229.82480204568353,-0.27793321161903467,0.7688636014897132,0.11193972961605043,-0.001405341929127002,-2.9306882228130604e-05,0.0018480636046127596,12.422275612571411,0.0010070066204007104,1,5.264247349330357,5.264247349330357,20,0,-0.8660254037844386,0.5000000000000001,0.001041311844302508,-0.0002931175903901906,3410.699951171875,3410.699951171875,3411.10009765625,3409.60009765625,0.5401772859589941,10001.583742590927,2.641370176181823e-05
2025-08-25 22:00:00+00:00,3408.39990234375,3411.39990234375,3407.60009765625,3410.800048828125,0.0,98.43299865722656,6439.4501953125,21445.1015625,14.789999961853027,110169.9453125,4390.27734375,3412.65,3400.4311143663194,3413.458289658112,3409.8703760832736,3.5879135748382396,4.8763956185433965,46.57877491230099,34.64749966018494,0.05964849483338093,0.031061044307901704,0.3190221570693631,0.5296570122794199,-0.07795291387700874,0.15904331071743863,0.5910014224138783,230.60851654755126,-0.26038260418402803,0.779491297849041,0.0750266615007351,2.9277403613914288e-05,-0.001405341929127002,0.0009954915512961904,12.218885633680657,0.0010072800422511528,1,4.985682896205357,4.985682896205357,22,0,-0.5000000000000004,0.8660254037844384,0.0009921780099211503,0.00011726309650894606,3408.39990234375,3410.800048828125,3411.39990234375,3407.60009765625,0.5128393352633691,9994.721717125762,-0.0006860938869055477
2025-08-25 23:00:00+00:00,3399.800048828125,3408.199951171875,3396.5,3408.199951171875,5408.0,98.47000122070312,6439.4501953125,21445.1015625,14.789999961853027,110227.09375,4379.44482421875,3412.6799926757812,3400.604348887568,3412.6800762251332,3409.7614521025685,2.918624122564779,4.484841319347673,46.57877491230099,34.62659828314488,0.044626962634735576,0.030937656297057255,0.19678044363478642,0.5292998313465198,0.05724538106725428,0.15893605784099868,0.6861260601380287,230.45300276567826,-0.2399478083446448,0.7763518419161314,0.05725388502317433,-0.0006743627000477259,2.9277403613914288e-05,5.848748785530766e-05,12.075643788213256,0.0010118291060758299,1,5.014229910714286,5.014229910714286,23,0,-0.25881904510252157,0.9659258262890681,0.000992173707759533,-0.0021372043600084156,3399.800048828125,3408.199951171875,3408.199951171875,3396.5,0.5128393352633691,9994.721717125762,0.0
2025-08-26 00:00:00+00:00,3431.10009765625,3434.699951171875,3396.10009765625,3399.699951171875,21823.0,98.18699645996094,6439.4501953125,21445.1015625,14.789999961853027,109268.765625,4337.52294921875,3412.2,3400.5872361203456,3410.6985335486706,3409.0235703785356,1.6749631701350154,3.9228656895051417,39.42079735519933,34.5262517177546,-0.18964266518401787,0.030843596915827186,0.3575602711929023,0.5279643363500862,0.3344108630411733,0.15853504069073893,0.7284700037327086,229.8715386996049,-0.26042775680461927,0.7763084558175337,0.2889219415552103,-0.0025231351255794454,-0.0006743627000477259,-8.769039634493048e-05,11.612763879654267,0.0010864699851588192,1,5.635654994419643,5.635654994419643,0,1,0.0,1.0,0.0011345590940244016,-0.002698724309731615,3431.10009765625,3399.699951171875,3434.699951171875,3396.10009765625,0.5048024213294908,9994.721717125762,0.0
2025-08-26 01:00:00+00:00,3424.5,3432.60009765625,3420.5,3431.300048828125,9603.0,98.25599670410156,6439.4501953125,21445.1015625,14.789999961853027,109836.5,4419.22412109375,3413.125,3401.2229207356772,3413.8372357190674,3410.6588686954033,3.178367023664123,3.773965956336938,63.19360934547329,34.944546847610845,-0.0442519847454431,0.0314005569480983,-0.11471274115909946,0.5328250073513006,-0.07686807113306736,0.15999458373542455,0.29432701480439843,231.98783680012818,-0.09837048141443447,0.7910275375657548,-0.12936042507313136,0.009206438137123296,-0.0025231351255794454,-0.0009068324950833873,11.902079264322765,0.0021998540165272594,1,7.971365792410714,7.971365792410714,1,1,0.25881904510252074,0.9659258262890683,0.002375731130413845,0.004626254970934829,3424.5,3431.300048828125,3432.60009765625,3420.5,0.5303691994427178,9994.721717125762,0.0
2025-08-26 02:00:00+00:00,3423.0,3427.800048828125,3420.5,3424.39990234375,4449.0,98.3030014038086,6439.4501953125,21445.1015625,14.789999961853027,109784.90625,4397.22021484375,3413.8300048828123,3401.6979631696427,3415.477660993057,3411.684137680929,3.7935233121279452,3.77787742749514,58.96467643441297,34.852834583501775,0.01152210479502235,0.03117816026548523,-0.21572351255652705,0.531800059963548,-0.20094647896293516,0.15968681659163117,0.14357688628507498,231.54158273164765,-0.07602639847758673,0.77490978193513,-0.20593348494499125,-0.001923609766080081,0.009206438137123296,-2.9306882228130604e-05,12.132041713169656,0.0022187490449948957,1,8.578508649553571,8.578508649553571,2,1,0.49999999999999994,0.8660254037844387,0.002418558024239835,0.0016965656275675922,3423.0,3424.39990234375,3427.800048828125,3420.5,0.5128393352633691,9990.779420552642,-0.00039443785276827015
2025-08-26 03:00:00+00:00,3420.89990234375,3423.10009765625,3418.0,3422.89990234375,3491.0,98.40399932861328,6439.4501953125,21445.1015625,14.789999961853027,109869.03125,4398.353515625,3414.535009765625,3402.12400390625,3416.6349439172022,3412.522349704564,4.112594212638214,3.8448207845237548,54.847338268050464,34.82091035963588,0.0473793153968977,0.031179149456166417,-0.2533059905759859,0.5315671208220833,-0.262557587103847,0.15961687054844603,0.04806882809888092,231.44016285309678,-0.09608708432017005,0.778446343998001,-0.2377373648791841,-0.00043802014892679875,-0.001923609766080081,-0.001405341929127002,12.41100585937511,0.0022153215810953543,1,8.628505161830358,8.628505161830358,3,1,0.7071067811865476,0.7071067811865476,0.0024185324846061965,0.0011992447200455114,3420.89990234375,3422.89990234375,3423.10009765625,3418.0,0.5128393352633691,9990.779420552642,0.0
2025-08-26 04:00:00+00:00,3424.60009765625,3426.5,3420.199951171875,3420.300048828125,3042.0,98.36399841308594,6439.4501953125,21445.1015625,14.789999961853027,110130.296875,4439.8251953125,3414.915002441406,3402.89,3417.2910913674405,3413.142909159318,4.148182208122307,3.905493069243465,58.41580739400385,34.763829983018574,0.08103764741200871,0.031136161513608675,-0.2636041736932116,0.5312409908587243,-0.29322515193716553,0.159518941534208,-0.009273101931354196,231.29816842026887,-0.1235402376581032,0.7777682922007843,-0.24641758576442852,-0.0006135254619485941,-0.00043802014892679875,2.9277403613914288e-05,12.025002441406286,0.002220358803643858,1,8.4356689453125,8.4356689453125,4,1,0.8660254037844386,0.5000000000000001,0.0024111836830900076,0.0006727328794837728,3424.60009765625,3420.300048828125,3426.5,3420.199951171875,0.53857809561869,9990.779420552642,0.0
2025-08-26 05:00:00+00:00,3424.199951171875,3426.60009765625,3420.0,3424.89990234375,3276.0,98.29100036621094,6439.4501953125,21445.1015625,14.789999961853027,110255.9140625,4432.9892578125,3415.595007324219,3403.7260009765623,3418.415553873411,3413.9915897887204,4.4239640846908515,4.009187272332943,56.82824437059264,34.815584490980186,0.12797826136022053,0.031095894543380787,-0.30700685053890125,0.5318156044049542,-0.348657802661079,0.1596914842149557,-0.08035194652691736,231.54835065974106,-0.12161667825840221,0.7713366961544159,-0.27983168786428864,0.0010816438417169394,-0.0006135254619485941,-0.0006743627000477259,11.869006347656523,0.0022227783024635814,1,8.1571044921875,8.1571044921875,5,1,0.9659258262890683,0.25881904510252074,0.002412947679936235,0.0026643529955350242,3424.199951171875,3424.89990234375,3426.60009765625,3420.0,0.5537695189687027,9988.414644551975,-0.00023669584735330762
2025-08-26 06:00:00+00:00,3422.60009765625,3424.39990234375,3419.10009765625,3424.0,3972.0,98.41799926757812,6439.4501953125,21445.1015625,14.789999961853027,110000.4609375,4413.57958984375,3416.3400024414063,3404.662001953125,3419.305461150098,3414.747764705991,4.557696444107023,4.118889106687759,54.22426401650104,34.83737003773704,0.12785992199470642,0.031056836998610265,-0.3125483395032805,0.5317534645526006,-0.3770602912054136,0.1596728251061047,-0.13273744774236634,231.52129545450913,-0.15895584547541372,0.7724358783717887,-0.2843324037485012,-0.00011684473309714338,0.0010816438417169394,-0.0025231351255794454,11.678000488281214,0.0022171912494029613,1,8.185686383928571,8.185686383928571,6,1,1.0,6.123233995736766e-17,0.0024086257060879747,0.002576579340558771,3422.60009765625,3424.0,3424.39990234375,3419.10009765625,0.5537695189687027,9984.735961538458,-0.0003682949841818939
